Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
06/04/2019 07:00:56,27.27407,,426.1,23.92884,34.66424,7.01999,
06/04/2019 06:00:56,26.70593,,393.03,28.26973,37.41784,5.9457,
06/04/2019 05:00:56,33.4039,,401.77,34.38327,44.6025,6.59476,
06/04/2019 04:00:56,39.01424,,539.81,51.73775,82.21122,19.8724,
06/04/2019 03:00:56,38.44712,,658.16,56.97079,112.19935,36.26837,
06/04/2019 02:00:56,39.5975,,534.89,61.68154,92.29182,20.58631,
06/04/2019 01:00:56,54.69186,,440.59,71.77521,94.69803,15.0887,
06/04/2019 00:00:56,57.42864,,493.43,81.51212,138.13085,38.25941,
06/03/2019 23:00:56,47.23475,,508.28,62.07011,82.09577,13.25181,
06/03/2019 22:00:56,50.07898,,345.74,,,,
06/03/2019 21:00:56,52.49814,,309.11,76.9335,,43.37482,
06/03/2019 20:00:56,42.57627,,316.77,77.81095,136.31222,37.25516,
06/03/2019 19:00:56,39.94373,,276.04,45.88476,60.82932,9.84423,
06/03/2019 18:00:56,39.93458,,269.21,47.84278,69.92216,14.08175,
06/03/2019 17:00:56,31.68831,,210.17,31.99781,46.47913,9.1906,
06/03/2019 16:00:56,28.88746,,169.99,14.69388,17.33419,1.76884,
06/03/2019 15:00:56,31.4461,,167.53,16.99282,23.4886,4.19595,
06/03/2019 14:00:56,39.65746,,191.31,19.11903,26.2336,4.54116,
06/03/2019 13:00:56,52.57153,,208.8,29.30286,41.77561,8.45861,
06/03/2019 12:00:56,54.91831,,287.79,33.67745,58.05151,15.79284,
06/03/2019 11:00:56,51.99034,,324.42,47.73389,92.70778,29.36914,
06/03/2019 10:00:56,48.47847,,364.33,48.09523,110.00883,40.44894,
06/03/2019 09:00:56,39.72707,,391.66,51.71053,162.69081,71.32757,
06/03/2019 08:00:56,39.92271,,370.07,22.17337,28.12201,3.80584,
06/03/2019 07:00:56,51.22203,,387.29,25.34081,44.69236,12.76845,
06/03/2019 06:00:56,58.12746,,863.71,27.69872,206.11424,116.44839,
06/03/2019 05:00:56,52.25776,,997.37,29.36054,217.43296,122.53999,
06/03/2019 04:00:56,47.22051,,1030.44,29.48887,185.07013,101.5457,
06/03/2019 03:00:56,43.75678,,874.91,30.35089,136.91896,69.31491,
06/03/2019 02:00:56,40.4605,,735.79,33.83689,118.9162,54.85173,
06/03/2019 01:00:56,36.40356,,616.61,32.58526,82.44799,32.47964,
06/03/2019 00:00:56,33.74414,,517.94,32.77423,60.91881,18.2531,
06/02/2019 23:00:56,35.15661,,397.22,24.43601,29.55123,3.51509,
06/02/2019 22:00:56,38.22983,,410.23,50.69295,67.99136,11.15067,
06/02/2019 21:00:56,32.22847,,388.38,55.70661,79.87667,15.90943,
06/02/2019 20:00:56,27.19678,,268.39,39.50743,63.07051,16.45997,
06/02/2019 19:00:56,29.6461,,238.05,36.23305,53.53058,11.05819,
06/02/2019 18:00:56,33.00525,,251.17,26.98642,43.59806,11.14257,
06/02/2019 17:00:56,36.21746,,266.2,30.32951,58.39662,19.14124,
06/02/2019 16:00:56,37.3178,,261.55,36.60702,76.32258,26.23813,
06/02/2019 15:00:56,34.33915,,271.39,50.45055,106.67877,37.33061,
06/02/2019 14:00:56,30.16661,,283.42,50.03121,93.46334,28.24455,
06/02/2019 13:00:56,26.42407,,269.21,44.01456,107.20584,40.99159,
06/02/2019 12:00:56,30.0922,,282.87,30.82598,53.82089,15.04942,
06/02/2019 11:00:56,30.80102,,214.54,29.05527,55.02927,16.12433,
06/02/2019 10:00:56,27.0739,,215.91,28.95611,53.44932,16.45957,
06/02/2019 09:00:56,23.68576,,230.94,16.75981,23.17057,4.26973,
06/02/2019 08:00:56,21.9822,,236.13,25.29187,33.08015,7.52376,
06/02/2019 07:00:56,22.14475,,242.42,20.11521,27.59717,5.06178,
06/02/2019 06:00:56,22.88373,,255.81,15.30961,19.78697,2.99509,
06/02/2019 05:00:56,29.32017,,256.36,15.36308,17.77746,1.68214,
06/02/2019 04:00:56,28.05525,,388.11,46.74224,105.64947,38.43109,
06/02/2019 03:00:56,22.52254,,526.41,45.94406,84.24368,25.29664,
06/02/2019 02:00:56,23.3345,,405.33,37.99048,42.44799,2.91507,
06/02/2019 01:00:56,24.96356,,318.41,43.45555,51.33338,4.97761,
06/02/2019 00:00:56,28.34441,,292.71,51.96773,74.02669,14.12435,
06/01/2019 23:00:56,28.54475,,288.61,43.69727,74.95082,19.98507,
06/01/2019 22:00:56,28.24678,,287.52,25.30224,38.08608,7.93487,
06/01/2019 21:00:56,28.70288,,257.29,33.27334,50.66832,11.58629,
06/01/2019 20:00:56,27.07085,,252.81,28.54324,48.38316,13.22687,
06/01/2019 19:00:56,26.13983,,290.25,24.56888,39.78458,10.04001,
06/01/2019 18:00:56,39.22593,,248.16,20.81909,38.62399,11.87373,
06/01/2019 17:00:56,35.66793,,312.94,16.67588,29.41835,8.56793,
06/01/2019 16:00:56,28.48483,,285.33,13.4702,24.04181,7.18667,
06/01/2019 15:00:56,31.41603,,258,30.76408,76.01188,29.49758,
06/01/2019 14:00:56,29.65441,,250.07,43.54499,96.22267,34.50636,
06/01/2019 13:00:56,30.93237,,243.24,36.4236,70.715,22.07502,
06/01/2019 12:00:56,31.36559,,246.52,39.4734,76.75692,24.86851,
06/01/2019 11:00:56,27.47797,,243.51,36.45665,63.41116,17.35097,
06/01/2019 10:00:56,23.92644,,250.35,60.87192,111.86921,33.04779,
06/01/2019 09:00:56,23.46458,,235.04,49.07423,91.02299,27.23386,
06/01/2019 08:00:56,24.55644,,244.61,14.37014,17.76248,2.40493,
06/01/2019 07:00:56,28.00695,,230.39,6.62168,7.06962,1.21299,
06/01/2019 06:00:56,28.33203,,234.77,4.32404,5.41574,1.84329,
06/01/2019 05:00:56,33.51915,,244.88,6.58409,7.0932,0.43161,
06/01/2019 04:00:56,43.93448,,321.14,20.58965,24.11,2.37013,
06/01/2019 03:00:56,47.44017,,400.68,48.84901,72.2787,14.80189,
06/01/2019 02:00:56,45.94407,,487.05,41.12839,45.48807,2.89221,
06/01/2019 01:00:56,41.99466,,402.59,49.33932,55.77049,4.14108,
06/01/2019 00:00:56,40.81741,,337.51,54.50399,61.74167,4.54947,
05/31/2019 23:00:56,45.40483,,376.05,52.05072,57.45518,3.5279,
05/31/2019 22:00:56,60.26362,,630.8,102.72539,161.6542,38.74131,
05/31/2019 21:00:56,118.04224,,513.45,107.58338,261.99722,100.03205,
05/31/2019 20:00:56,102.90103,,561.63,76.53055,148.83359,47.03206,
05/31/2019 19:00:56,50.4519,,636.54,75.52076,155.62501,51.65261,
05/31/2019 18:00:56,35.82034,,219.69,77.19457,167.85894,59.82399,
05/31/2019 17:00:56,29.40052,,270.25,70.79034,138.28349,43.10401,
05/31/2019 16:00:56,35.80414,,261.51,31.88471,50.80088,12.30958,
05/31/2019 15:00:56,39.65814,,270.26,30.13153,46.75968,11.35772,
05/31/2019 14:00:56,41.08897,,290.75,37.97783,59.05977,13.50189,
05/31/2019 13:00:56,53.515,,341.05,56.83631,109.05538,33.35517,
05/31/2019 12:00:56,71.35259,,447.1,72.02018,181.25664,70.74667,
05/31/2019 11:00:56,69.33966,,1627.35,85.19872,406.53613,209.47293,
05/31/2019 10:00:56,54.56724,,936.91,76.18413,464.07682,253.22309,
05/31/2019 09:00:56,45.262,,795.6,46.5282,190.10092,93.52687,
05/31/2019 08:00:56,38.97603,,865.5699,46.78145,162.57545,75.1808,
05/31/2019 07:00:56,38.93153,7.26534,931.99,49.10826,166.44502,76.53546,
05/31/2019 06:00:56,41.78897,3.62864,824.85,50.10153,141.71266,59.76414,
05/31/2019 05:00:56,46.23724,22.84062,937.1899,57.0826,170.01122,74.08718,
05/31/2019 04:00:56,49.75847,12.62371,1480.57,62.03371,175.52479,74.11316,
05/31/2019 03:00:56,53.18186,6.1149,912.04,58.0642,159.72051,66.21217,
05/31/2019 02:00:56,59.5315,7.92483,1459.25,64.66033,188.85876,81.01032,
05/31/2019 01:00:56,59.93,11.03509,1062.37,80.78945,281.60223,131.07466,
05/31/2019 00:00:56,70.0095,21.13492,916.6899,94.6628,327.74197,152.463,
05/30/2019 23:00:56,66.43661,23.03487,713.05,116.28233,371.24284,166.53976,
05/30/2019 22:00:56,49.87517,35.95225,854.37,139.13624,484.14177,223.10299,
05/30/2019 21:00:56,40.06068,36.62194,442.18,97.5906,175.00536,49.68997,
05/30/2019 20:00:56,34.74814,38.70417,309.07,80.82375,121.63188,26.67271,
05/30/2019 19:00:56,40.1839,31.92054,216.25,65.76243,101.97047,23.46999,
05/30/2019 18:00:56,39.4475,13.86225,225.97,39.24858,53.48979,9.22073,
05/30/2019 17:00:56,29.26068,21.42674,206.29,33.22829,41.23833,5.26151,
05/30/2019 16:00:56,29.32083,12.0853,197.27,32.35933,41.8148,6.14459,
05/30/2019 15:00:56,31.79203,14.20198,156.5,31.42161,44.02507,8.27987,
05/30/2019 14:00:56,35.75517,16.23144,189.655,32.05404,43.95879,7.76652,
05/30/2019 13:00:56,37.81051,15.19808,215.97,36.63716,53.72338,11.06089,
05/30/2019 12:00:56,37.86707,10.48412,263.605,29.53554,42.44353,8.47025,
05/30/2019 11:00:56,44.38017,31.12727,276.26,55.46647,114.57182,38.05802,
05/30/2019 10:00:56,52.61288,27.24132,349.595,45.92754,140.69803,61.78303,
05/30/2019 09:00:56,47.74661,8.18723,528.98,39.70868,183.22122,93.78604,
05/30/2019 08:00:56,44.26119,4.0506,530.6949,26.13996,91.77727,42.70933,
05/30/2019 07:00:56,49.10746,3.30995,567.67,33.25324,98.32779,42.35893,
05/30/2019 06:00:56,56.71271,4.89787,647.295,38.48208,96.41419,37.72923,
05/30/2019 05:00:56,60.82259,10.29216,734.84,47.78347,134.31864,56.43943,
05/30/2019 04:00:56,60.26576,11.02925,877.045,62.73823,197.18902,87.41865,
05/30/2019 03:00:56,61.27569,17.75138,877.4,63.44761,164.90299,66.00246,
05/30/2019 02:00:56,65.96783,12.99219,946.635,69.77079,186.34352,76.12374,
05/30/2019 01:00:56,64.64373,5.7383,934.6801,82.39067,205.49284,80.27479,
05/30/2019 00:00:56,69.78966,8.19751,805.475,115.77614,355.96564,156.16347,
05/29/2019 23:00:56,63.75224,11.43816,630.35,127.88947,400.99707,178.36444,
05/29/2019 22:00:56,53.95879,17.56378,875.875,124.12153,325.57217,131.69027,
05/29/2019 21:00:56,60.9881,27.53056,405.28,71.97072,96.82878,16.21931,
05/29/2019 20:00:56,53.43621,39.60219,372.555,98.7667,184.42487,55.70024,
05/29/2019 19:00:56,55.4119,11.84175,342.75,70.23813,109.39922,25.33384,
05/29/2019 18:00:56,54.06569,20.74767,305.285,56.75043,75.57499,12.54066,
05/29/2019 17:00:56,44.00207,24.77311,270.56,41.98298,54.77147,8.03089,
05/29/2019 16:00:56,39.12586,37.0117,280.485,42.5326,55.25648,8.42037,
05/29/2019 15:00:56,36.32759,39.38842,232.45,55.48527,85.46767,18.63475,
05/29/2019 14:00:56,41.45793,21.90787,210.115,46.93215,67.4219,12.91663,
05/29/2019 13:00:56,42.6681,25.67008,263.22,56.24099,79.6485,15.40876,
05/29/2019 12:00:56,47.64759,27.11278,277.245,55.00694,87.67795,21.0795,
05/29/2019 11:00:56,62.96466,15.53477,396.49,49.02498,73.2194,15.78557,
05/29/2019 10:00:56,63.22207,15.4882,634.835,71.97023,277.02999,133.50505,
05/29/2019 09:00:56,54.23328,9.83535,695.4,40.76449,229.28545,123.08056,
05/29/2019 08:00:56,56.66017,3.79533,671.705,32.12841,97.46643,42.50524,
05/29/2019 07:00:56,66.75259,5.08458,687.63,47.55079,108.37949,39.63278,
05/29/2019 06:00:56,70.1322,6.7446,861.825,61.89079,154.58711,60.41445,
05/29/2019 05:00:56,64.23586,7.8804,966.59,73.97852,218.73917,94.36527,
05/29/2019 04:00:56,59.01017,9.71561,1162.105,65.73456,227.29697,105.16678,
05/29/2019 03:00:56,56.25155,5.13337,1129.65,66.43098,225.89388,103.91209,
05/29/2019 02:00:56,53.27627,5.23803,1268.315,71.47279,248.00998,115.26645,
05/29/2019 01:00:56,53.85153,5.43805,863.58,78.10393,204.53429,82.45497,
05/29/2019 00:00:56,52.34763,8.46405,852.185,88.69545,243.04993,100.7867,
05/28/2019 23:00:56,51.40237,7.77485,754.13,95.46361,224.3834,84.03367,
05/28/2019 22:00:56,45.0569,14.26104,1112.825,98.8841,227.28199,83.58516,
05/28/2019 21:00:56,33.9635,15.51215,515.94,89.38855,201.19371,71.76589,
05/28/2019 20:00:56,29.40759,7.29898,412.425,70.95345,118.65617,31.13094,
05/28/2019 19:00:56,30.0725,5.37729,903.96,50.48927,87.76953,24.47834,
05/28/2019 18:00:56,33.66644,3.68489,883.905,50.23505,77.81936,18.15216,
05/28/2019 17:00:56,33.5115,4.33403,608.26,32.6901,43.86351,7.18584,
05/28/2019 16:00:56,30.87,15.03096,439.525,46.23375,70.77395,15.95786,
05/28/2019 15:00:56,,25.90735,360.61,49.7977,87.89687,25.84678,
05/28/2019 14:00:56,,19.90546,319.965,59.50718,117.5351,37.73734,
05/28/2019 13:00:56,,26.0404,388.65,61.78628,148.01461,56.06034,
05/28/2019 12:00:56,,37.91999,315.475,46.6187,101.96409,36.41801,
05/28/2019 11:00:56,,15.56005,282.48,38.52011,95.52671,37.04671,
05/28/2019 10:00:56,,3.26401,247.295,37.25532,66.9917,19.24724,
05/28/2019 09:00:56,,3.88046,250.93,21.87519,34.15119,8.18198,
05/28/2019 08:00:56,,3.87381,219.305,6.13975,7.32009,0.79152,
05/28/2019 07:00:56,,4.11064,219.93,5.71656,5.57635,0.25785,
05/28/2019 06:00:56,,6.69048,247.615,6.82488,8.1448,0.92389,
05/28/2019 05:00:56,,4.87745,235.12,4.95782,5.05979,0.29158,
05/28/2019 04:00:56,,3.06486,261.985,9.81143,10.83785,0.69899,
05/28/2019 03:00:56,,4.43838,272.72,13.51083,14.96491,0.95001,
05/28/2019 02:00:56,18.82,3.96472,313.795,25.037,27.9955,3.12228,
05/28/2019 01:00:56,22.34533,7.56905,343.12,21.84046,24.44396,1.74185,
05/28/2019 00:00:56,27.90817,11.74327,325.165,37.09407,42.40434,3.39932,
05/27/2019 23:00:56,28.82933,9.44461,314.03,39.36585,44.95909,3.64851,
05/27/2019 22:00:56,30.63533,11.35255,363.315,75.3414,120.62553,29.71559,
05/27/2019 21:00:56,31.02683,12.37659,312.28,75.22637,128.42362,34.51467,
05/27/2019 20:00:56,28.48417,24.8345,277.645,70.76599,147.62138,50.19154,
05/27/2019 19:00:56,26.448,7.01689,241.09,30.7951,46.6647,9.93499,
05/27/2019 18:00:56,25.703,3.31056,226.415,12.11501,15.18502,1.93339,
05/27/2019 17:00:56,26.35167,19.38389,226.03,20.59829,31.13756,7.00253,
05/27/2019 16:00:56,27.28966,13.19721,314.785,36.83614,67.85975,19.51682,
05/27/2019 15:00:56,27.815,4.0233,317.12,16.88296,27.64529,7.24148,
05/27/2019 14:00:56,26.486,5.87488,181.395,25.31647,44.32653,12.61943,
05/27/2019 13:00:56,27.5105,9.38341,228.21,25.66,39.96016,9.2596,
05/27/2019 12:00:56,26.97623,11.07492,220.365,25.76834,40.56982,9.78542,
05/27/2019 11:00:56,29.12468,13.53296,186.66,40.13834,70.69514,19.80397,
05/27/2019 10:00:56,32.02966,22.78066,244.845,50.87067,132.60294,52.57227,
05/27/2019 09:00:56,30.8845,24.51607,350.98,42.64589,129.87706,56.89479,
05/27/2019 08:00:56,29.22051,12.46263,354.065,33.50238,101.59699,44.41814,
05/27/2019 07:00:56,30.386,11.20264,320.79,31.93391,56.29565,15.84002,
05/27/2019 06:00:56,31.8075,18.24897,378.275,43.78862,112.74395,45.05349,
05/27/2019 05:00:56,31.50483,7.49898,423.18,44.51869,95.51938,33.08561,
05/27/2019 04:00:56,36.072,3.74564,567.3051,43.48334,85.48393,27.84572,
05/27/2019 03:00:56,36.6585,3.54961,589.52,47.31913,91.66479,28.9117,
05/27/2019 02:00:56,29.39217,3.58819,802.525,49.54343,102.07626,34.25945,
05/27/2019 01:00:56,39.4835,4.61977,469.14,51.93725,70.43234,12.06784,
05/27/2019 00:00:56,42.102,5.50012,679.405,58.81726,108.61753,32.33118,
05/26/2019 23:00:56,28.60983,7.8316,1178.87,63.00359,108.5675,29.79353,
05/26/2019 22:00:56,32.16517,11.83374,364.415,69.04073,91.65905,14.97086,
05/26/2019 21:00:56,38.92867,9.1417,349.73,91.6138,197.23363,68.99028,
05/26/2019 20:00:56,33.69567,7.42358,1185.665,82.37119,156.45067,48.55527,
05/26/2019 19:00:56,25.7055,13.63169,262.42,86.07856,168.104,53.42023,
05/26/2019 18:00:56,26.92417,16.33527,217.675,39.95145,58.66611,12.24027,
05/26/2019 17:00:56,25.161,17.60058,200.26,42.63552,62.94221,13.24531,
05/26/2019 16:00:56,25.33717,9.52222,193.045,32.93771,49.45197,10.77096,
05/26/2019 15:00:56,31.95783,14.69683,171.23,25.65426,34.6225,5.72477,
05/26/2019 14:00:56,34.98717,26.31959,204.045,32.18725,48.16838,10.47023,
05/26/2019 13:00:56,34.6805,22.64938,243.48,34.38859,55.49102,13.76335,
05/26/2019 12:00:56,33.91932,21.40669,247.385,34.08236,56.38169,14.54584,
05/26/2019 11:00:56,32.883,16.00353,220.41,32.41669,57.55885,16.39805,
05/26/2019 10:00:56,32.91667,16.53839,229.235,42.78451,86.48932,28.57168,
05/26/2019 09:00:56,34.88305,14.13773,390.58,27.05098,99.63942,47.26857,
05/26/2019 08:00:56,39.14217,6.27447,510.105,20.7742,83.36256,40.76942,
05/26/2019 07:00:56,42.11661,7.58501,635.09,31.61683,117.41911,55.90571,
05/26/2019 06:00:56,46.68169,6.74636,825.955,36.11035,169.04566,86.3269,
05/26/2019 05:00:56,59.50817,9.15767,933.73,39.51658,177.18153,89.73454,
05/26/2019 04:00:56,64.625,9.54883,1090.425,50.16291,222.00136,111.77235,
05/26/2019 03:00:56,57.35583,6.94593,1211.87,57.78223,251.16574,126.34521,
05/26/2019 02:00:56,54.2845,4.62554,1163.015,59.25097,216.81283,102.59713,
05/26/2019 01:00:56,48.4845,6.13211,897.96,74.96378,241.22684,108.63864,
05/26/2019 00:00:56,39.53017,7.03286,806.745,79.87954,214.61021,87.85073,
05/25/2019 23:00:56,39.55397,8.12032,455.05,87.89241,175.15641,57.12632,
05/25/2019 22:00:56,34.38068,6.39333,332.945,79.99776,99.23376,12.35174,
05/25/2019 21:00:56,26.35917,9.13061,274.26,74.21046,105.39741,20.17313,
05/25/2019 20:00:56,25.39119,9.889,236.615,59.94056,91.14249,20.41027,
05/25/2019 19:00:56,25.634,7.10204,175.47,36.84424,50.62689,8.77161,
05/25/2019 18:00:56,24.13367,8.28796,179.375,39.80561,60.10468,13.29718,
05/25/2019 17:00:56,25.17763,10.72278,163.05,30.36044,42.49696,7.95032,
05/25/2019 16:00:56,31.01186,8.83879,179.805,22.944,32.71349,6.37217,
05/25/2019 15:00:56,33.66085,12.24043,237.1,37.51726,62.63234,16.33965,
05/25/2019 14:00:56,32.77153,12.28715,254.235,35.47079,63.44398,18.30263,
05/25/2019 13:00:56,35.85424,17.18889,250.28,39.23998,73.47338,22.32296,
05/25/2019 12:00:56,36.36051,8.73279,379.375,55.04935,85.03078,19.44239,
05/25/2019 11:00:56,34.02534,10.65803,221.74,35.20151,43.33134,5.43214,
05/25/2019 10:00:56,37.76695,7.26392,266.095,40.20713,59.21528,12.39643,
05/25/2019 09:00:56,36.6619,7.2892,293.78,30.06971,46.6767,10.95095,
05/25/2019 08:00:56,34.62932,6.22436,429.705,35.27417,87.27228,33.90759,
05/25/2019 07:00:56,34.54034,6.04208,467.78,39.53156,79.10358,25.76073,
05/25/2019 06:00:56,31.21203,7.74955,538.375,49.04917,112.93132,41.65811,
05/25/2019 05:00:56,29.97237,6.89715,502.92,45.39566,115.78945,45.92639,
05/25/2019 04:00:56,30.05322,6.44212,448.065,40.15391,100.45552,39.2406,
05/25/2019 03:00:56,28.78119,5.33514,507.45,43.78576,86.098,27.69379,
05/25/2019 02:00:56,28.09797,6.8661,521.745,46.28601,86.01291,25.93718,
05/25/2019 01:00:56,27.47271,7.86486,417.68,51.86013,79.88814,18.28206,
05/25/2019 00:00:56,25.85583,6.47272,353.255,53.81324,76.11417,14.6059,
05/24/2019 23:00:56,27.79644,7.77749,294.57,57.60569,74.91662,11.30676,
05/24/2019 22:00:56,25.92767,5.69526,302.295,71.02411,156.20211,56.09276,
05/24/2019 21:00:56,20.06898,10.90328,185.39,70.61717,149.78449,52.2838,
05/24/2019 20:00:56,18.28933,5.40344,137.905,33.15089,64.11796,20.29077,
05/24/2019 19:00:56,19.6295,4.69783,221.9,23.97425,39.11442,10.12522,
05/24/2019 18:00:56,22.78383,6.77075,200.935,19.43867,33.612,10.18011,
05/24/2019 17:00:56,29.066,7.60275,250.76,14.83808,28.34795,8.68858,
05/24/2019 16:00:56,28.33817,7.72693,151.345,21.54187,42.61126,13.42409,
05/24/2019 15:00:56,28.9635,10.57687,179.03,38.49604,65.29147,17.47183,
05/24/2019 14:00:56,31.91,25.11125,198.785,57.34407,125.59068,43.90458,
05/24/2019 13:00:56,29.32333,9.31333,216.38,56.16468,107.80461,33.70786,
05/24/2019 12:00:56,33.52467,6.37829,216.165,30.60347,36.79421,4.07914,
05/24/2019 11:00:56,31.143,6.54811,245.49,36.31462,45.56264,5.96814,
05/24/2019 10:00:56,24.40617,5.40433,216.595,53.73963,76.06318,14.64892,
05/24/2019 09:00:56,39.16783,7.58058,146.15,16.26602,18.77807,1.63586,
05/24/2019 08:00:56,42.6765,7.11003,156.345,11.42101,13.59177,1.3877,
05/24/2019 07:00:56,28.6085,6.19597,162.71,7.97782,9.61768,1.03168,
05/24/2019 06:00:56,29.18271,9.21931,164.695,8.03359,8.9676,0.62221,
05/24/2019 05:00:56,33.43717,7.33621,340.26,14.34733,16.43141,1.35466,
05/24/2019 04:00:56,38.73305,10.40656,217.065,24.8184,27.86326,1.97566,
05/24/2019 03:00:56,40.8075,14.30094,276.73,49.96693,54.91168,3.21123,
05/24/2019 02:00:56,41.25217,15.89399,444.635,92.02297,148.71313,37.25309,
05/24/2019 01:00:56,58.99483,14.21933,526.4399,60.35961,76.02845,10.1961,
05/24/2019 00:00:56,61.44661,12.3074,865.175,87.981,107.37888,12.69155,
05/23/2019 23:00:56,48.35458,9.87303,356.31,81.83583,96.56174,9.60606,
05/23/2019 22:00:56,48.94915,14.34529,462.985,43.09775,47.25699,3.11222,
05/23/2019 21:00:56,40.75475,48.91256,276.92,89.08231,145.99681,37.39109,
05/23/2019 20:00:56,32.39559,18.55898,275.635,75.17379,182.66292,70.69804,
05/23/2019 19:00:56,33.27102,15.38086,183.87,35.58328,46.25479,7.49052,
05/23/2019 18:00:56,34.11948,14.84156,182.315,34.96347,49.89746,9.61728,
05/23/2019 17:00:56,31.69932,15.69353,182.39,27.61948,44.26057,10.57996,
05/23/2019 16:00:56,30.42627,14.92095,158.145,25.04338,35.74165,6.92937,
05/23/2019 15:00:56,30.83783,18.60333,133.35,15.41157,22.86157,4.97747,
05/23/2019 14:00:56,29.91172,24.50498,182.895,36.00712,58.63647,14.82493,
05/23/2019 13:00:56,36.60034,25.81153,220.61,43.22713,78.51915,22.55906,
05/23/2019 12:00:56,50.55431,20.55399,262.665,55.52416,122.71758,43.77261,
05/23/2019 11:00:56,45.09086,14.19527,448.27,77.86493,298.49156,144.39138,
05/23/2019 10:00:56,35.60603,14.54558,364.725,71.09453,307.2396,154.54798,
05/23/2019 09:00:56,29.53034,17.77692,295.38,60.37204,160.92922,65.11959,
05/23/2019 08:00:56,20.01293,4.48567,248.165,41.15453,80.3467,25.47476,
05/23/2019 07:00:56,21.10931,6.02595,252.07,51.6906,71.41193,12.85491,
05/23/2019 06:00:56,22.94466,3.80845,287.135,57.12387,81.5844,15.93915,
05/23/2019 05:00:56,19.35707,6.33462,289.13,65.07524,77.25882,8.02943,
05/23/2019 04:00:56,20.28603,6.90674,216.225,61.17508,67.80781,4.64775,
05/23/2019 03:00:56,21.53086,9.18278,192.53,43.28545,47.12188,2.5019,
05/23/2019 02:00:56,18.60707,9.81787,221.575,55.96297,62.76522,4.452,
05/23/2019 01:00:56,22.56552,11.32533,179.02,42.11116,46.63687,2.93461,
05/23/2019 00:00:56,32.36931,17.95432,145.205,41.93526,46.56772,3.23659,
05/22/2019 23:00:56,43.92542,15.53193,144.73,54.52195,64.09566,6.21775,
05/22/2019 22:00:56,46.42086,35.61494,257.155,88.37328,109.08374,13.51332,
05/22/2019 21:00:56,47.65475,35.9755,315.18,90.76933,122.48877,20.6815,
05/22/2019 20:00:56,49.10864,19.83388,287.925,76.24132,104.37385,18.23883,
05/22/2019 19:00:56,48.43966,8.48604,250.01,78.01183,130.59534,34.28232,
05/22/2019 18:00:56,46.50862,12.40037,181.755,69.77047,113.48421,27.9619,
05/22/2019 17:00:56,39.05729,68.80337,168.71,60.97304,101.10975,26.26327,
05/22/2019 16:00:56,34.11661,33.14686,110.025,48.55428,78.5201,19.59162,
05/22/2019 15:00:56,34.47655,14.68129,98.35001,24.59756,36.08549,7.69482,
05/22/2019 14:00:56,37.32153,17.6656,141.81,27.17717,39.43989,8.1781,
05/22/2019 13:00:56,43.84167,21.74625,152.74,29.16257,40.70773,7.53378,
